pers_id;periodo;score
32549139351;201909;629
32553861284;201909;919
32562407849;201909;605
32629643397;201909;734
32682417588;201909;940
32688023992;201909;502
32697665593;201909;901
32711976881;201909;916
32720315598;201909;586
32726325085;201909;1
32753876148;201909;1
32787924028;201909;872
32858745276;201909;952
32885845447;201909;594
32895302630;201909;60
32927653658;201909;1
32963414020;201909;937
32970468302;201909;913
32984076150;201909;603
32999256226;201909;904
33041893554;201909;478
33045869815;201909;827
33094511774;201909;872
33136760234;201909;503
33169811876;201909;798
33178226734;201909;878
33180902013;201909;555
33188861657;201909;740
33195456927;201909;934
33214350478;201909;594
33214350478;201909;779
33216263204;201909;779
33243773041;201909;686
33281676663;201909;653
33349828039;201909;686
33399248058;201909;943
33399289358;201909;943
33413443889;201909;896
33471708997;201909;976
33484638405;201909;1
33493782621;201909;904
33535089528;201909;696
33593711966;201909;782
33653358628;201909;789
33662050853;201909;596
33662571638;201909;864
33700819930;201909;606
33706060981;201909;1
33716435192;201909;796
33733855302;201909;696
33803759492;201909;531
33850346968;201909;611
33863434928;201909;734
33914683019;201909;946
33980762917;201909;747
33988139300;201909;597
34032981518;201909;794
34070930224;201909;772
34093877777;201909;662
34125210045;201909;881
34127882990;201909;752
34134225647;201909;928
34137712537;201909;811
34148206076;201909;650
34157028053;201909;730
34180837845;201909;498
34183060635;201909;958
34185452945;201909;937
34194408076;201909;559
34197753362;201909;907
34255330253;201909;223
34271397294;201909;763
34279560457;201909;934
34296445196;201909;539
34324027612;201909;937
34325628704;201909;547
34327004166;201909;814
34336470065;201909;894
34338282880;201909;806
34347124153;201909;784
34347124153;201909;594
34351443215;201909;594
34357137613;201909;655
34371878216;201909;508
34380465448;201909;928
34390812637;201909;535
34401559480;201909;624
34402491573;201909;913
34425645641;201909;291
34427933838;201909;905
34449290442;201909;985
34466826124;201909;913
34483563623;201909;943
34502833998;201909;867
34514095053;201909;761
34524385142;201909;447
34527260875;201909;176
34578062464;201909;845
34589568048;201909;407
34591501834;201909;832
34593497166;201909;570
34625477973;201909;928
34756571430;201909;669
34793488978;201909;749
34829534314;201909;639
34832219514;201909;925
34832844681;201909;169
34833654812;201909;1
34847287909;201909;782
34864429349;201909;568
34880192181;201909;772
34908729892;201909;925
34916306397;201909;719
34929461445;201909;547
34933865765;201909;955
34987838198;201909;854
35008674760;201909;934
35026387277;201909;557
35046992003;201909;843
35048169769;201909;696
35048702422;201909;946
35063522156;201909;943
35064938289;201909;704
35068620077;201909;937
35087990517;201909;870
35091187535;201909;669
35100657019;201909;789
35125406196;201909;770
35130541083;201909;534
35133688890;201909;614
35231993500;201909;952
35270924887;201909;639
35301573880;201909;500
35400800356;201909;925
35412191077;201909;910
35418317278;201909;492
35452100681;201909;617
35491549075;201909;71
35512581557;201909;547
35532117402;201909;597
35535325438;201909;832
35562462632;201909;534
35580547123;201909;614
35639340700;201909;510
35649554039;201909;835
35649567555;201909;565
35673163693;201909;752
35693716981;201909;535
35723294944;201909;597
35723294944;201909;904
35748872456;201909;904
35751044142;201909;564
35759338304;201909;335
35767739341;201909;554
35767739341;201909;504
35850741617;201909;584
35856258891;201909;925
35907870714;201909;937
35909917613;201909;931
35962026651;201909;679
35965463912;201909;581
35973540706;201909;509
35982072122;201909;747
35983185905;201909;761
35990976758;201909;624
36014888421;201909;765
36127946970;201909;472
36136540302;201909;854
36175225088;201909;934
36213060254;201909;667
36224835712;201909;913
36238845771;201909;538
36240620889;201909;472
36253229956;201909;490
36257484236;201909;532
36257484236;201909;937
36263391155;201909;937
36284772494;201909;925
36312510012;201909;359
36322021479;201909;940
36345668264;201909;585
36350085774;201909;665
36363613317;201909;958
36454933787;201909;758
36464672844;201909;756
36471796263;201909;919
36490589360;201909;620
36510925304;201909;925
36517229721;201909;1
36549070009;201909;611
36589605267;201909;940
36595675604;201909;955
36612906823;201909;937
36653306705;201909;587
36674093146;201909;667
36709895164;201909;856
36731581459;201909;782
36747205074;201909;922
36750819634;201909;446
36780229499;201909;853
36842522533;201909;717
36848000827;201909;482
36852039753;201909;513
36857919760;201909;704
36960299790;201909;583
37021752033;201909;907
37072017739;201909;902
37077277284;201909;982
37116483678;201909;916
37142982365;201909;730
37146870274;201909;174
37168125146;201909;506
37176173597;201909;910
37198033194;201909;937
37211631678;201909;925
37211631678;201909;907
37255148655;201909;907
37266599430;201909;619
37302225613;201909;725
37309388214;201909;688
37320424631;201909;768
37321797922;201909;955
37332526034;201909;713
37353717196;201909;639
37362996967;201909;486
37391552231;201909;754
37441486608;201909;949
37514845751;201909;479
37526011166;201909;779
37540294302;201909;816
37549375143;201909;545
37550624182;201909;943
37583618067;201909;-49
37594939179;201909;31
37610814871;201909;624
37636203960;201909;796
37647627686;201909;853
37710914571;201909;845
37719773475;201909;1
37732920503;201909;796
37746193706;201909;910
37766642218;201909;943
37767500418;201909;426
37877577033;201909;922
37890175360;201909;40
37945993943;201909;343
37957396489;201909;423
37958381469;201909;560
37990547008;201909;747
37994362519;201909;594
38026835487;201909;584
38045107470;201909;1
38067265121;201909;608
38071399089;201909;837
38114510877;201909;934
38142725969;201909;794
38147062241;201909;690
38167637076;201909;940
38188264010;201909;798
38188966274;201909;878
38189840663;201909;619
38244363741;201909;943
38262424895;201909;664
38357458505;201909;943
38378620802;201909;934
38422721565;201909;756
38430051714;201909;620
38444957416;201909;581
38445016838;201909;1
38448831010;201909;635
38458483244;201909;194
38487218498;201909;-31
38517908375;201909;49
38521950445;201909;934
38533949503;201909;606
38548252123;201909;1
38549778331;201909;460
38555651101;201909;546
38566591636;201909;940
38601692694;201909;557
38623363935;201909;573
38623553363;201909;588
38632559087;201909;443
38671760209;201909;928
38708644141;201909;697
38715277448;201909;777
38728527427;201909;570
38732101152;201909;651
38807994320;201909;700
38809472054;201909;901
38865905834;201909;1
38873826950;201909;597
38936308920;201909;937
38947730576;201909;565
38981039091;201909;919
39062941826;201909;898
39122698860;201909;632
39122698860;201909;582
39133341483;201909;662
39156494454;201909;433
39158046031;201909;681
39201303633;201909;961
39214893132;201909;704
39306013467;201909;940
39338823262;201909;597
39348830620;201909;508
39410717560;201909;749
39435929542;201909;247
39439366727;201909;901
39441459631;201909;765
39450613724;201909;261
39470568890;201909;341
39489778927;201909;559
39506433844;201909;848
39515304473;201909;622
39516153740;201909;919
39519234348;201909;706
39520352449;201909;656
39544786157;201909;369
39549635054;201909;583
39552927304;201909;799
39564025882;201909;952
39572366648;201909;937
39604347293;201909;695
39630672137;201909;775
39698952325;201909;910
39737212023;201909;479
39738156849;201909;1
39746662695;201909;1
39792021544;201909;569
39801542130;201909;794
39806392306;201909;1
39901064652;201909;843
39915818584;201909;653
39928415683;201909;931
39938025577;201909;634
39938025577;201909;584
39974619623;201909;664
39985597342;201909;777
39995496904;201909;581
40056475392;201909;637
40079638945;201909;892
40083709063;201909;940
40141549221;201909;895
40161599471;201909;925
40163118299;201909;620
40177299961;201909;497
40224844172;201909;958
40226736682;201909;467
40263452424;201909;353
40264133027;201909;433
40274575685;201909;608
40275250527;201909;848
40290396602;201909;606
40297235384;201909;738
40302308334;201909;1
40317058244;201909;632
40321640420;201909;872
40335760367;201909;792
40355737040;201909;619
40358689931;201909;792
40377053933;201909;683
40414243064;201909;759
40422835095;201909;839
40444008015;201909;606
40449175171;201909;622
40470851350;201909;819
40586873653;201909;913
40597552217;201909;801
40603373110;201909;597
40619865646;201909;711
40624283514;201909;570
40624870599;201909;922
40666228959;201909;736
40690044231;201909;832
40731237935;201909;690
40755137486;201909;770
40777055186;201909;768
40790624416;201909;1
40794455038;201909;694
40799008899;201909;644
40801944956;201909;677
40843953544;201909;922
40844424073;201909;934
40845893880;201909;639
40850218618;201909;870
40852270765;201909;235
40852955485;201909;749
40881245376;201909;636
40891245518;201909;716
40900904048;201909;916
40903419062;201909;1
40937220682;201909;782
40953093949;201909;577
40957260192;201909;464
41031514390;201909;768
41034902590;201909;625
41072032798;201909;644
41082403223;201909;90
41082403223;201909;763
41104817911;201909;552
41109179580;201909;505
41121137996;201909;585
41141053116;201909;794
41154932332;201909;913
41171225429;201909;782
41182299549;201909;916
41192074308;201909;955
41206823589;201909;946
41212820161;201909;597
41221523222;201909;931
41224204650;201909;777
41261591269;201909;620
41396477973;201909;907
41439479778;201909;905
41443458804;201909;985
41445205834;201909;901
41457190252;201909;692
41468225593;201909;861
41490341132;201909;943
41493292686;201909;114
41511255115;201909;656
41519528799;201909;550
41546313226;201909;1
41579232718;201909;583
41606498790;201909;943
41610110442;201909;517
41644314697;201909;734
41648140780;201909;814
41651097360;201909;502
41670240149;201909;898
41670833716;201909;499
41677528309;201909;738
41677910643;201909;949
41704985160;201909;867
41730694921;201909;669
41758170638;201909;875
41768355777;201909;895
41768761455;201909;546
41777315946;201909;524
41777315946;201909;474
41791433183;201909;554
41799680170;201909;946
41826498855;201909;789
41833019361;201909;690
41847454753;201909;853
41862439817;201909;829
41868562376;201909;730
41870015440;201909;554
41871115187;201909;946
41885670253;201909;940
41894576185;201909;17
41961476812;201909;792
41971097493;201909;401
41985118793;201909;481
42017556279;201909;576
42017835420;201909;1
42050524643;201909;642
42068966655;201909;934
42073205317;201909;867
42087105061;201909;949
42117902893;201909;660
42135435808;201909;907
42163739392;201909;459
42209868502;201909;1
42221098095;201909;922
42267713168;201909;563
42308086562;201909;643
42318448230;201909;922
42318448230;201909;747
42342568927;201909;747
42351168183;201909;647
42372137508;201909;937
42377856093;201909;478
42378880129;201909;901
42388717899;201909;486
42392271481;201909;681
42394507190;201909;907
42414204536;201909;681
42422818355;201909;884
42432376796;201909;964
42434722533;201909;459
42508055699;201909;644
42554793781;201909;679
42578940825;201909;698
42604571712;201909;884
42630034763;201909;481
42639637461;201909;761
42649914772;201909;355
42656798582;201909;867
42687446301;201909;182
42698147516;201909;675
42711089313;201909;866
42725853475;201909;946
42725853475;201909;958
42727825885;201909;958
42738275911;201909;851
42754177138;201909;500
42759508962;201909;1
42772643001;201909;872
42782926870;201909;934
42878803884;201909;629
42899057276;201909;730
42929347805;201909;946
42934719067;201909;832
42950768192;201909;495
42950856872;201909;575
42968334619;201909;765
43046183499;201909;727
43072007750;201909;666
43125403763;201909;907
43129612660;201909;1
43131615031;201909;655
43147394435;201909;937
43181694649;201909;958
43229959925;201909;829
43272274603;201909;772
43279946709;201909;870
43284138173;201909;515
43327637091;201909;595
43379374926;201909;872
43410759216;201909;550
43410759216;201909;414
43415913544;201909;414
43438099208;201909;700
43439217287;201909;772
43459786008;201909;611
43465797736;201909;555
43583545491;201909;861
43617377652;201909;884
43627207608;201909;666
43659676905;201909;761
43681402679;201909;841
43718987141;201909;557
43719914548;201909;1
43729371369;201909;955
43733888117;201909;717
43863257961;201909;895
43878961355;201909;777
43888982141;201909;627
43928739057;201909;603
43960677130;201909;501
43964398701;201909;644
43965005302;201909;715
43965830704;201909;893
43971104072;201909;973
44020801701;201909;1
44062293242;201909;946
44062940283;201909;736
44092138075;201909;1
44121021830;201909;666
44125096017;201909;777
44145865520;201909;772
44184282714;201909;779
44212409341;201909;928
44212895278;201909;946
44219003938;201909;394
44225637028;201909;814
44272261243;201909;894
44273956717;201909;832
44274776817;201909;538
44282837482;201909;530
44336200185;201909;955
44343961099;201909;531
44364874526;201909;1
44382394381;201909;606
44405780695;201909;856
44413187447;201909;738
44421776807;201909;919
44428827301;201909;580
44479831848;201909;690
44481033748;201909;770
44483217098;201909;686
44490054325;201909;946
44497945666;201909;958
44507157902;201909;919
44524423929;201909;856
44554535066;201909;321
44557435168;201909;698
44561489685;201909;560
44567477734;201909;270
44570062925;201909;931
44570181991;201909;456
44576313085;201909;759
44579330500;201909;839
44601492905;201909;913
44621536228;201909;946
44627799913;201909;779
44647385577;201909;736
44647385577;201909;614
44648847415;201909;614
44659810147;201909;889
44695252039;201909;719
44699042384;201909;794
44728412969;201909;958
44738516234;201909;472
44742485614;201909;-49
44749061976;201909;31
44761556816;201909;952
44768533091;201909;669
44779481622;201909;749
44784392835;201909;671
44797034299;201909;919
44803336267;201909;550
44840694367;201909;624
44843012754;201909;910
44868864798;201909;955
44934808569;201909;630
45001757553;201909;910
45054138982;201909;575
45060933097;201909;655
45077823456;201909;749
45079225356;201909;837
45079225356;201909;539
45093938585;201909;539
45137594079;201909;922
45138381829;201909;952
45143749925;201909;745
45149639684;201909;684
45155205600;201909;651
45164852114;201909;402
45183081084;201909;564
45192471747;201909;584
45204181101;201909;664
45330527828;201909;913
45334163605;201909;656
45343673626;201909;1
45353598882;201909;859
45367449655;201909;895
45405655000;201909;413
45407958639;201909;752
45422415702;201909;736
45469265856;201909;651
45469265856;201909;606
45476843668;201909;568
45504933170;201909;585
45505610369;201909;665
45511181383;201909;736
45566772784;201909;898
45575964606;201909;508
45664621862;201909;603
45723959224;201909;884
45754345043;201909;922
45794089666;201909;856
45798599947;201909;840
45871652273;201909;934
45872678212;201909;649
45913419232;201909;931
45922501286;201909;806
45938396435;201909;886
45943755093;201909;667
45950163250;201909;961
45950163250;201909;1
45957921724;201909;1
45970972240;201909;154
45985577500;201909;576
45986270397;201909;835
45986896238;201909;444
46019383698;201909;351
46063016837;201909;881
46067741219;201909;946
46115732164;201909;606
46117266692;201909;686
46161973182;201909;658
46169509239;201909;740
46171290272;201909;609
46181836754;201909;730
46218455558;201909;493
46232635886;201909;541
46250257547;201909;651
46251941923;201909;568
46265145478;201909;224
46270022985;201909;406
46293563886;201909;576
46336970154;201909;848
46407438997;201909;928
46419147879;201909;814
46442249156;201909;898
46563497327;201909;898
46583222297;201909;490
46601058590;201909;848
46609231265;201909;500
46685256284;201909;779
46748463030;201909;580
46761200863;201909;1
46765531290;201909;362
46785681187;201909;765
46792216386;201909;884
46812666491;201909;964
46833939908;201909;719
46869566075;201909;554
46876774267;201909;958
46897453590;201909;777
46904579457;201909;730
46922200624;201909;669
46927933798;201909;796
46947348935;201909;1
46957429548;201909;827
46969169487;201909;910
46996905177;201909;853
46999448375;201909;875
47000907563;201909;955
47001453807;201909;955
47007838315;201909;901
47019947264;201909;572
47051252553;201909;740
47110947374;201909;952
47115418599;201909;749
47135146973;201909;943
47157290746;201909;721
47181419313;201909;916
47203925198;201909;919
47231320582;201909;916
47237537846;201909;520
47239473458;201909;600
47265202441;201909;875
47279180906;201909;727
47293114261;201909;531
47317185743;201909;531
47367812130;201909;686
47419303743;201909;449
47502316000;201909;565
47540093909;201909;2
47541014915;201909;552
47591048008;201909;856
47600815042;201909;738
47608231801;201909;640
47712627666;201909;720
47722352377;201909;758
47727236331;201909;937
47741364255;201909;1
47759140343;201909;928
47772368907;201909;547
47813349266;201909;878
47889623636;201909;719
47897791450;201909;931
47908290853;201909;955
47917270117;201909;756
47938468055;201909;916
47957217575;201909;502
47957984093;201909;582
47966451637;201909;730
47980551687;201909;806
48016394962;201909;864
48036672935;201909;777
48071062640;201909;625
48100454450;201909;1
48133615537;201909;843
48200549275;201909;809
48217449135;201909;907
48255678731;201909;848
48260093802;201909;740
48304317333;201909;839
48307698155;201909;919
48331078301;201909;901
48340069296;201909;613
48342256164;201909;679
48363432481;201909;557
48393380968;201909;266
48422710241;201909;538
48472425027;201909;910
48503661842;201909;614
48516816439;201909;593
48517344143;201909;732
48520918915;201909;727
48659352799;201909;506
48683977486;201909;586
48712974058;201909;843
48716742934;201909;696
48721311487;201909;651
48722324646;201909;919
48729010148;201909;42
48734219784;201909;717
48753481658;201909;429
48762518754;201909;324
48765480415;201909;605
48794209758;201909;859
48816438372;201909;649
48816633720;201909;520
48821755068;201909;600
48825682094;201909;461
48825682094;201909;671
48827112820;201909;671
48864818076;201909;422
48888587375;201909;704
48909512516;201909;732
49073806595;201909;588
49074134337;201909;777
49100421547;201909;952
49104592847;201909;605
49136681792;201909;476
49142844821;201909;412
49147309373;201909;492
49179995432;201909;925
49184890426;201909;848
49193802094;201909;761
49224949932;201909;740
49225489154;201909;853
49244375289;201909;577
49257087859;201909;787
49276976902;201909;584
49277096841;201909;416
49283763658;201909;472
49284444197;201909;171
49296933615;201909;881
49298719147;201909;961
49320146737;201909;892
49338301210;201909;635
49359066166;201909;943
49413149242;201909;792
49442988250;201909;702
49445146459;201909;761
49448195639;201909;666
49451536006;201909;594
49478123253;201909;581
49495519334;201909;727
49504898223;201909;725
49524428945;201909;834
49592376496;201909;914
49634469869;201909;690
49641315753;201909;794
49680548228;201909;1
49698884895;201909;740
49719341596;201909;872
49739029481;201909;898
49753298539;201909;660
49790080700;201909;545
49797316174;201909;837
49877091249;201909;622
49878673913;201909;517
49933056718;201909;899
49938243051;201909;979
49951010072;201909;799
49951834034;201909;619
50006865113;201909;619
50007222588;201909;794
50014552507;201909;934
50053577859;201909;940
50055809937;201909;946
50070065579;201909;922
50074330022;201909;508
50075827881;201909;686
50095052103;201909;772
50099103855;201909;708
50101711724;201909;788
50101808161;201909;684
50114471834;201909;554
50119528988;201909;949
50131072163;201909;461
50132995482;201909;605
50143960234;201909;501
50203103863;201909;952
50221681697;201909;514
50236729031;201909;625
50239410750;201909;765
50258264532;201909;811
50263338940;201909;896
50267058085;201909;976
50272301438;201909;600
50276513034;201909;651
50303076694;201909;743
50311862500;201909;934
50349110133;201909;931
50389751718;201909;910
50392390368;201909;484
50395697045;201909;931
50396103421;201909;754
50399776842;201909;616
50410143312;201909;617
50417925672;201909;661
50478026861;201909;741
50530187729;201909;761
50565035016;201909;704
50592958619;201909;1
50594106708;201909;624
50600145909;201909;740
50624669067;201909;576
50675683642;201909;580
50693924369;201909;916
50767270362;201909;806
50784503240;201909;796
50826615733;201909;745
50839229290;201909;848
50849745019;201909;928
50896651158;201909;651
50897528124;201909;856
50901102188;201909;881
50906094234;201909;772
50926270923;201909;901
50998125036;201909;772
51063234310;201909;484
51074145505;201909;651
51090632597;201909;508
51094805845;201909;946
51106758252;201909;925
51119515947;201909;495
51121743946;201909;575
51125195427;201909;347
51140752023;201909;583
51200944683;201909;637
51221194216;201909;1
51238174037;201909;814
51256180457;201909;606
51263076029;201909;804
51282866805;201909;431
51291875416;201909;958
51320952612;201909;754
51339973204;201909;740
51354314793;201909;739
51356801638;201909;819
51380549740;201909;756
51404059503;201909;749
51441753155;201909;832
51443885678;201909;765
51452242482;201909;946
51505591182;201909;949
51505591182;201909;1
51507176740;201909;1
51512588814;201909;794
51532423767;201909;444
51534301609;201909;503
51539937165;201909;887
51542677135;201909;967
51562893533;201909;835
51612265319;201909;573
51612265319;201909;367
51614999266;201909;367
51620809028;201909;867
51681389299;201909;717
51685748049;201909;330
51711775769;201909;768
51715995217;201909;666
51745915635;201909;934
51755454536;201909;919
51784710185;201909;715
51798046060;201909;795
51798839455;201909;913
51812069772;201909;437
51837002551;201909;872
51848548160;201909;658
51858789701;201909;581
51858789701;201909;684
51860181087;201909;684
51880066515;201909;856
51908829722;201909;641
51983465251;201909;656
51999565823;201909;754
52018560823;201909;524
52033129615;201909;604
52034748831;201909;934
52050218885;201909;713
52070153739;201909;934
52073732057;201909;861
52084385540;201909;777
52204588152;201909;835
52231930110;201909;692
52242751660;201909;591
52260535623;201909;901
52267314200;201909;829
52291973678;201909;681
52292209526;201909;851
52300228031;201909;931
52311114266;201909;677
52330437973;201909;715
52347473784;201909;561
52373331024;201909;884
52373661173;201909;622
52377651966;201909;1
52406184409;201909;794
52413248879;201909;669
52436438199;201909;619
52477380888;201909;859
52484081664;201909;45
52508551626;201909;502
52517759229;201909;582
52521449195;201909;756
52533030705;201909;867
52538124759;201909;617
52550842472;201909;666
52551996097;201909;955
52551996097;201909;937
52570975324;201909;937
52575950073;201909;531
52576474097;201909;247
52596841318;201909;667
52597835099;201909;647
52604721187;201909;633
52608072996;201909;713
52611110805;201909;887
52619183398;201909;555
52655253254;201909;864
52655253254;201909;955
52689406676;201909;955
52712149391;201909;591
52714226030;201909;545
52714922955;201909;961
52717864173;201909;816
52727636344;201909;625
52751427377;201909;864
52751427377;201909;814
52756768853;201909;894
52798326438;201909;1
52917358701;201909;940
52931871616;201909;546
52967360023;201909;937
52987886202;201909;887
53007428554;201909;943
53037619313;201909;476
53040121222;201909;804
53058221396;201909;822
53075838021;201909;423
53102763157;201909;600
53136009471;201909;638
53222359721;201909;718
53223618776;201909;639
53234890349;201909;464
53249768987;201909;664
53263275413;201909;545
53268092401;201909;875
53274690499;201909;506
53287672449;201909;934
53287684825;201909;928
53295000197;201909;958
53310215531;201909;928
53332404578;201909;1
53494385696;201909;863
53497602738;201909;943
53507993603;201909;889
53543574981;201909;533
53562237139;201909;477
53568852525;201909;518
53582187695;201909;928
53601909136;201909;673
53602812379;201909;814
53604507984;201909;875
53605839022;201909;789
53620618774;201909;500
53622091229;201909;533
53640322200;201909;408
53674361721;201909;488
53683885706;201909;603
53693529916;201909;530
53697683498;201909;556
53730265784;201909;559
53749413868;201909;606
53762194631;201909;758
53782716969;201909;946
53792100550;201909;907
53793007652;201909;816
53804413068;201909;627
53832588136;201909;772
53856522391;201909;772
53859610539;201909;852
53861267044;201909;608
53861267044;201909;647
53862279388;201909;647
53862891533;201909;517
53927327116;201909;546
53941131699;201909;878
53945684112;201909;916
54004928027;201909;1
54128624337;201909;895
54133322588;201909;801
54133534640;201909;684
54145748895;201909;866
54185560590;201909;946
54194141840;201909;958
54212091548;201909;94
54219821149;201909;853
54268345675;201909;940
54323968678;201909;666
54330697195;201909;928
54346672119;201909;588
54355467904;201909;565
54361741701;201909;372
54363357829;201909;937
54368579576;201909;730
54369954749;201909;690
54369954749;201909;770
54382723337;201909;740
54396164447;201909;816
54410741279;201909;829
54419359331;201909;779
54446341619;201909;799
54450153928;201909;925
54453515701;201909;772
54498103912;201909;479
54529408182;201909;646
54530026358;201909;637
54534531911;201909;870
54537490848;201909;848
54561917125;201909;928
54570785632;201909;496
54593329539;201909;530
54594277860;201909;667
54603939128;201909;508
54618586640;201909;848
54621530667;201909;664
54622364833;201909;546
54622790836;201909;617
54623985671;201909;835
54626191177;201909;166
54638432600;201909;961
54638432600;201909;911
54676437393;201909;991
54698540603;201909;622
54705767121;201909;429
54774413701;201909;955
54786278277;201909;881
54840351795;201909;666
54840351795;201909;1
54895761644;201909;1
54927223240;201909;713
54956467399;201909;895
54977246751;201909;925
54981087391;201909;1
54981087391;201909;-49
54988619757;201909;31
54997186942;201909;765
55091216576;201909;594
55104923235;201909;738
55109214179;201909;449
55116023104;201909;625
55132632831;201909;658
55136746282;201909;696
55140129734;201909;629
55185604296;201909;545
55209369558;201909;545
55222023736;201909;925
55231629051;201909;854
55321034302;201909;934
55364522947;201909;431
55367189378;201909;528
55369444442;201909;952
55376512728;201909;723
55388622876;201909;822
55395692992;201909;955
55412931761;201909;12
55424775958;201909;584
55433467517;201909;667
55435134552;201909;761
55435206626;201909;496
55436316971;201909;-49
55439019715;201909;31
55440311472;201909;913
55501299099;201909;822
55551010340;201909;485
55552194090;201909;596
55573184000;201909;928
55620147406;201909;881
55625509184;201909;955
55650024028;201909;958
55666178657;201909;603
55666178657;201909;928
55673056891;201909;560
55687218270;201909;834
55722640076;201909;914
55735444409;201909;752
55744601557;201909;943
55759489200;201909;383
55761943150;201909;816
55774116157;201909;1
55791755745;201909;677
55838496920;201909;856
55838496920;201909;698
55877386400;201909;698
55893577765;201909;566
55900883108;201909;611
55919047257;201909;831
55938545605;201909;911
55975311588;201909;1
55978682253;201909;887
56000197142;201909;1
56000197142;201909;459
56004997380;201909;459
56014224818;201909;1
56024992120;201909;837
56028074214;201909;321
56028074214;201909;429
56039019671;201909;955
56055737866;201909;700
56064804385;201909;367
56066441324;201909;447
56066441324;201909;457
56074684989;201909;457
56083988644;201909;937
56086440423;201909;472
56095049632;201909;919
56104373391;201909;816
56110520875;201909;490
56121204810;201909;806
56136342775;201909;864
56137036089;201909;641
56196900295;201909;532
56198425455;201909;442
56199519428;201909;522
56202138464;201909;496
56231553343;201909;624
56245965975;201909;745
56269790827;201909;832
56281614390;201909;761
56304392525;201909;719
56322833752;201909;913
56352515392;201909;889
56369416657;201909;1
56370097814;201909;580
56383994672;201909;884
56385310772;201909;631
56385310772;201909;711
56398998832;201909;681
56418590608;201909;1
56424249991;201909;749
56451257279;201909;928
56479656402;201909;859
56524545033;201909;205
56538024009;201909;1
56551093701;201909;488
56562620695;201909;904
56563500179;201909;673
56601605271;201909;919
56664919891;201909;872
56691356622;201909;952
56693933675;201909;916
56704753321;201909;864
56714894054;201909;614
56726839626;201909;1
56758706901;201909;794
56768167214;201909;673
56769303474;201909;940
56772766415;201909;861
56779382681;201909;381
56787480795;201909;928
56799906537;201909;904
56805641782;201909;497
56865160433;201909;577
56902552679;201909;698
56922602978;201909;482
56949470839;201909;541
56963482259;201909;568
56978210212;201909;706
57130477151;201909;775
57137770622;201909;584
57159090419;201909;922
57176577277;201909;603
57229958437;201909;656
57320194892;201909;1
57320194892;201909;-49
57332704601;201909;31
57365121867;201909;887
57401553996;201909;943
57410685918;201909;940
57410699019;201909;765
57442694645;201909;565
57478579924;201909;454
57491576162;201909;429
57512145803;201909;845
57521045321;201909;717
57531737101;201909;910
57537760710;201909;898
57608506958;201909;394
57622150337;201909;474
57646643429;201909;683
57682010681;201909;799
57693630165;201909;686
57745427084;201909;931
57750457521;201909;545
57775659478;201909;928
57796436430;201909;641
57796436430;201909;861
57808671997;201909;861
57809981130;201909;861
57883515123;201909;738
57973215481;201909;706
57988196707;201909;786
58032681814;201909;597
58045282162;201909;949
58049115491;201909;655
58071911470;201909;919
58111966956;201909;187
58130391973;201909;775
58135201794;201909;1
58152805164;201909;892
58163437604;201909;250
58172303156;201909;591
58174833821;201909;692
58176204456;201909;-49
58189400306;201909;31
58195628657;201909;287
58214305744;201909;943
58214953642;201909;361
58216417293;201909;745
58219196537;201909;681
58220083359;201909;442
58234618901;201909;669
58257251683;201909;740
58262372232;201909;532
58267557190;201909;955
58281234666;201909;681
58282529592;201909;754
58282529592;201909;834
58284659583;201909;804
58303949357;201909;898
58303949357;201909;949
58342262813;201909;949
58357239684;201909;925
58373171266;201909;684
58391091757;201909;547
58400507983;201909;667
58409154679;201909;811
58423685577;201909;719
58424709478;201909;421
58424925758;201909;520
58444113693;201909;600
58444572771;201909;708
58446177512;201909;772
58473748169;201909;482
58474923491;201909;958
58476466596;201909;683
58481828269;201909;848
58523775258;201909;635
58527143839;201909;758
58528170018;201909;919
58529390784;201909;454
58551186028;201909;493
58559096151;201909;744
58560120326;201909;824
58560759564;201909;861
58561854890;201909;343
58575186269;201909;574
58576703510;201909;913
58577607259;201909;789
58585722392;201909;597
58590283764;201909;583
58601926091;201909;462
58612948666;201909;796
58635379506;201909;738
58674812124;201909;390
58674812124;201909;340
58678569560;201909;420
58685862797;201909;622
58699997682;201909;943
58745829456;201909;694
58775286790;201909;955
58781670525;201909;937
58830068446;201909;616
58830637221;201909;624
58870240299;201909;704
58873071990;201909;943
58873748848;201909;835
58949627541;201909;892
58952454915;201909;458
58957815605;201909;538
58958632098;201909;1
58965303383;201909;895
58967428258;201909;666
58977559049;201909;706
58979504011;201909;934
58991781032;201909;481
58999728583;201909;889
59018905184;201909;517
59070793987;201909;579
59074082465;201909;5
59111640351;201909;931
59111640351;201909;881
59150079805;201909;961
59156824198;201909;884
59182437772;201909;814
59208419885;201909;892
59237360986;201909;804
59241881620;201909;946
59252719883;201909;952
59277793869;201909;937
59340730534;201909;907
59396482775;201909;952
59403911877;201909;497
59421212289;201909;723
59490410669;201909;734
59498830738;201909;814
59499814468;201909;549
59503579767;201909;949
59519489768;201909;789
59530004604;201909;934
59560766917;201909;955
59593534168;201909;545
59599507680;201909;634
59692989869;201909;1
59694058262;201909;1
59793701770;201909;677
59816035034;201909;507
59869290270;201909;842
59885627545;201909;922
59922631669;201909;958
60009647355;201909;1
60036288979;201909;864
60039011206;201909;704
60078762876;201909;931
60093195718;201909;617
60105917277;201909;749
