Entity,Code,Year,Coal_Consumption_EJ,Gas_Consumption_EJ,Geo_Biomass_Other_TWh,Hydro_Generation_TWh,Nuclear_Generation_TWh,Solar_Generation_TWh,Wind_Generation_TWh,Oil_Consumption_EJ
North America,,1993,21.03139754,23.77715792,78.24148435,628.119774,740.6270147,0.481214524,3.096188889,40.39067953
North America,,1994,21.19835069,24.40670306,78.30638277,607.4682215,785.4704021,0.508925425,3.545928283,41.58768956
North America,,1995,21.44716454,25.41330293,76.81738876,672.8782162,814.4515505,0.523313678,3.262215152,41.39794089
North America,,1996,22.41623267,25.8741474,78.53902995,733.4778323,810.24068,0.553235954,3.334736364,42.83275141
North America,,1997,22.91216007,26.06668582,79.87154943,731.0148396,754.1414432,0.545643096,3.395247475,43.56125063
North America,,1998,23.20999548,25.7189532,80.74296554,677.5521434,789.4177411,0.541764609,3.133258586,44.43939295
North America,,1999,23.13274802,26.00082449,81.48087001,694.3182846,849.5652884,0.538605228,4.712331313,45.50978202
North America,,2000,24.18645101,27.12688876,81.85850952,662.5963083,874.0862,0.541933707,5.932758586,46.10445382
North America,,2001,23.59721577,25.95206661,82.75008204,570.1963593,894.1789558,0.601930003,7.152384848,46.03501034
North America,,2002,23.79827108,26.95127628,87.90652127,632.3038082,905.8667127,0.63233444,10.88486869,46.0028336
North America,,2003,24.08094558,26.51343358,87.69914659,625.9625373,888.8022393,0.641443792,12.00947071,46.82134468
North America,,2004,24.15443792,26.65689974,89.01173328,626.1293987,928.9817111,0.721395596,15.25160707,48.54324248
North America,,2005,24.58757309,26.4402349,89.88983493,656.0929395,925.3484481,0.776374318,19.56145354,48.65472701
North America,,2006,24.23540499,26.28407702,89.50728264,668.8777747,936.8005948,0.85711634,29.35071414,48.04528666
North America,,2007,24.54359389,27.79497321,91.11012021,638.0051964,952.1309913,1.133357867,38.02311206,48.07664807
North America,,2008,24.09303869,28.01606512,89.4265981,667.7655011,953.7970815,1.687062564,59.96583737,45.37046124
North America,,2009,21.15092824,27.69707033,89.64898716,666.9424904,940.8656778,2.212260394,81.87046086,43.06993108
North America,,2010,22.4520624,28.89068007,92.80545386,645.8174774,945.3475448,3.298236421,105.5716323,43.9509032
North America,,2011,21.2485724,29.75581805,93.35586762,728.0894848,934.8213877,5.351504128,133.2273992,43.40522871
North America,,2012,18.83814075,30.92351305,94.71085627,686.2078517,912.7944809,9.987013756,157.2439426,42.56699685
North America,,2013,19.48329392,32.00694225,99.02340288,686.3600421,945.0639791,17.64449548,184.8650833,43.02995954
North America,,2014,19.39348402,32.7852595,101.002109,677.1447275,955.3338281,31.55696162,202.7334502,43.17246733
North America,,2015,16.94884003,33.62815658,101.1644967,659.5379254,951.81258,42.56726263,228.3564836,43.73552562
North America,,2016,15.56149294,33.77935176,101.4105295,679.8934409,959.3895532,58.9441953,270.5966281,44.09177202
North America,,2017,15.28498459,33.67250344,101.3813468,723.2417154,958.793027,82.82488995,299.0047726,44.32410848
North America,,2018,14.49978906,36.92864453,98.94620933,707.8789495,963.2435546,101.3422222,321.6788303,45.18130321
North America,,2019,12.4067919,38.07449794,96.90001643,676.9255854,963.7468263,125.1126051,354.8726162,44.77949219
Norway,NOR,1965,0.031958724,0,0,49.452,0,0,0,0.217139473
Norway,NOR,1966,0.029425249,0,0,48.744,0,0,0,0.245104246
Norway,NOR,1967,0.030892346,0,0,53.301,0,0,0,0.253765336
Norway,NOR,1968,0.031445003,0,0,60.205,0,0,0,0.28226274
Norway,NOR,1969,0.035033133,0,0,57.371,0,0,0,0.310282721
Norway,NOR,1970,0.035785584,0,0,57.808,0,0,0,0.349284917
Norway,NOR,1971,0.033652912,0,0,63.245,0,0,0,0.345602885
Norway,NOR,1972,0.03653925,0,0,67.417,0,0,0,0.361988078
Norway,NOR,1973,0.039280725,0,0,72.867,0,0,0,0.367800071
Norway,NOR,1974,0.043549586,0,0,76.597,0,0,0,0.334648509
Norway,NOR,1975,0.041407619,0,0,77.33,0,0,0,0.346437908
Norway,NOR,1976,0.039952246,0,0,81.933,0,0,0,0.383187347
Norway,NOR,1977,0.034399754,0.014360724,0,72.022,0,0,0,0.377493713
Norway,NOR,1978,0.035452399,0.024115968,0,80.706,0,0,0,0.419962791
Norway,NOR,1979,0.04414922,0.027549144,0,88.698,0,0,0,0.417649941
Norway,NOR,1980,0.040867606,0.029600676,0,83.613,0,0,0,0.40350419
Norway,NOR,1981,0.04094054,0.036383292,0,92.834,0,0,0,0.375060629
Norway,NOR,1982,0.039375514,0.039272184,0,92.499,0,0,0,0.360404171
Norway,NOR,1983,0.041947884,0.044212608,0,105.688,0,0,0,0.353924156
Norway,NOR,1984,0.047039033,0.042537888,0,105.903,0,0,0,0.367848828
Norway,NOR,1985,0.046847278,0.044840628,0.005,102.383,0,0,0,0.385973272
Norway,NOR,1986,0.041750309,0.04940424,0.026,96.201,0,0,0,0.413905896
Norway,NOR,1987,0.040335087,0.054386532,0.021,103.273,0,0,0,0.412541533
Norway,NOR,1988,0.041407075,0.068496048,0.027,108.857,0,0,0,0.387335498
Norway,NOR,1989,0.036278371,0.075864816,0.029,118.4,0,0,0,0.391812434
Norway,NOR,1990,0.033975078,0.080344692,0.213,121.145,0,0,0,0.377056079
Norway,NOR,1991,0.030237539,0.090518616,0.209,110.134,0,0,0,0.348898038
Norway,NOR,1992,0.030378048,0.097426836,0.227,116.671,0,0,0,0.359436254
Norway,NOR,1993,0.032851006,0.102492864,0.243,119.233,0,0,0,0.379760208
Norway,NOR,1994,0.037038175,0.110029104,0.27,111.643,0,0,0,0.387483575
Norway,NOR,1995,0.040438493,0.111075804,0.289,121.53,0,0,0,0.38310439
Norway,NOR,1996,0.040213678,0.12057984,0.303,103.862,0,0,0,0.410254565
Norway,NOR,1997,0.039904558,0.139252968,0.241,109.775,0,0,0,0.415845316
Norway,NOR,1998,0.043304876,0.142225596,0.27,115.703,0,0,0,0.416646629
Norway,NOR,1999,0.040579002,0.13586166,0.273,121.452,0,0,0.014276,0.413067046
Norway,NOR,2000,0.041562565,0.152525124,0.256,141.818,0,0.0053,0.030199,0.382750502
Norway,NOR,2001,0.037038175,0.141346368,0.255,120.463,0,0.0053,0.028758,0.434308543
Norway,NOR,2002,0.032120359,0.150850404,0.25,129.372,0,0.0053,0.038903,0.420451986
Norway,NOR,2003,0.031361611,0.162531576,0.33,105.48,0,0.0062,0.219796,0.434013038
Norway,NOR,2004,0.03540827,0.17186814,0.359,108.781,0,0.0062,0.259519,0.424775708
Norway,NOR,2005,0.030237539,0.157317166,0.333,135.688,0,0.0062,0.50703,0.423413215
Norway,NOR,2006,0.025937963,0.154997118,0.388,119.369,0,0.0071,0.636,0.433045735
Norway,NOR,2007,0.028523329,0.150317478,0.386,133.656,0,0.0071,0.892,0.430431284
Norway,NOR,2008,0.029394484,0.15461739,0.397,139.044,0,0.0074,0.913,0.424348058
Norway,NOR,2009,0.0234,0.147711888,0.227,125.283,0,0.0077,0.977,0.428475771
Norway,NOR,2010,0.0319,0.146930763,0.344,116.75,0,0.0081,0.879,0.446235654
Norway,NOR,2011,0.0354,0.144710915,0.339,120.291,0,0.0085,1.283,0.433701663
Norway,NOR,2012,0.0343,0.144065532,0.326,141.738,0,0.0089,1.548,0.42937519
Norway,NOR,2013,0.0325,0.143067568,0.396,128.154,0,0.0098,1.881,0.437331662
Norway,NOR,2014,0.0356,0.154851945,0.258,135.439,0,0.0116,2.217,0.410510798
Norway,NOR,2015,0.031905844,0.162346919,0.256,137.302,0,0.0134,2.515,0.418081713
Norway,NOR,2016,0.032760831,0.157406859,0.233,142.418,0,0.0238,2.115742,0.398995125
Norway,NOR,2017,0.034248108,0.165050207,0.21,141.955,0,0.040753574,2.854,0.39518828
Norway,NOR,2018,0.033445917,0.161381705,0.204168,138.991268,0,0.085157238,3.877,0.412219368
Norway,NOR,2019,0.033652871,0.161779942,0.260489732,125.2564892,0,0.112546993,5.537849363,0.386373462
Oman,OMN,1965,0,0,0,0,0,0,0,0.019050981
Oman,OMN,1966,0,0,0,0,0,0,0,0.019873001
Oman,OMN,1967,0,0,0,0,0,0,0,0.020735214
Oman,OMN,1968,0,0,0,0,0,0,0,0.021682377
Oman,OMN,1969,0,0,0,0,0,0,0,0.02258616
Oman,OMN,1970,0,0,0,0,0,0,0,0.023621453
Oman,OMN,1971,0,0,0,0,0,0,0,0.05569741
Oman,OMN,1972,0,0,0,0,0,0,0,0.06363798
Oman,OMN,1973,0,0,0,0,0,0,0,0.05535329
Oman,OMN,1974,0,0,0,0,0,0,0,0.05086038
Oman,OMN,1975,0,0,0,0,0,0,0,0.04645691
Oman,OMN,1976,0,0,0,0,0,0,0,0.05348303
Oman,OMN,1977,0,0,0,0,0,0,0,0.051523808
Oman,OMN,1978,0,0.01089153,0,0,0,0,0,0.049021025
Oman,OMN,1979,0,0.0183222,0,0,0,0,0,0.050701417
Oman,OMN,1980,0,0.023259015,0,0,0,0,0,0.038151145
Oman,OMN,1981,0,0.02741544,0,0,0,0,0,0.037485351
Oman,OMN,1982,0,0.02999412,0,0,0,0,0,0.055980898
Oman,OMN,1983,0,0.03725514,0,0,0,0,0,0.043205171
Oman,OMN,1984,0,0.0468234,0,0,0,0,0,0.070153541
Oman,OMN,1985,0,0.05961501,0,0,0,0,0,0.061240666
Oman,OMN,1986,0,0.06969222,0,0,0,0,0,0.043562227
Oman,OMN,1987,0,0.07807293,0,0,0,0,0,0.049493916
Oman,OMN,1988,0,0.078564915,0,0,0,0,0,0.045235761
Oman,OMN,1989,0,0.08153379,0,0,0,0,0,0.058937715
Oman,OMN,1990,0,0.08811621,0,0,0,0,0,0.08779416
Oman,OMN,1991,0,0.08933769,0,0,0,0,0,0.144187998
Oman,OMN,1992,0,0.09765054,0,0,0,0,0,0.127316695
Oman,OMN,1993,0,0.09371466,0,0,0,0,0,0.121702169
Oman,OMN,1994,5.01E-07,0.09812556,0,0,0,0,0,0.106499923
Oman,OMN,1995,2.72E-07,0.120038816,0,0,0,0,0,0.117199666
Oman,OMN,1996,1.74E-07,0.131154083,0,0,0,0,0,0.112866471
Oman,OMN,1997,1.40042E-06,0.151627646,0,0,0,0,0,0.099336461
Oman,OMN,1998,2.01077E-06,0.158108276,0,0,0,0,0,0.099819377
Oman,OMN,1999,2.40E-07,0.169315908,0,0,0,0,0,0.127617446
Oman,OMN,2000,1.04513E-05,0.276044502,0,0,0,0,0,0.136241734
Oman,OMN,2001,5.90239E-06,0.303394198,0,0,0,0,0,0.151948574
Oman,OMN,2002,1.40577E-05,0.317814448,0,0,0,0,0,0.177697113
Oman,OMN,2003,0,0.342885423,0,0,0,0,0,0.170402491
Oman,OMN,2004,3.34246E-05,0.310307796,0,0,0,0,0,0.166452398
Oman,OMN,2005,1.31432E-05,0.388019027,0,0,0,0,0,0.185542995
Oman,OMN,2006,0.000128805,0.43328769,0,0,0,0,0,0.193221855
Oman,OMN,2007,2.93904E-05,0.438367841,0,0,0,0,0,0.186364062
Oman,OMN,2008,5.02207E-05,0.481000658,0,0,0,0,0,0.252565958
Oman,OMN,2009,5.86271E-05,0.49383394,0,0,0,0,0,0.241086465
Oman,OMN,2010,0.001240583,0.58678045,0,0,0,0,0,0.275529602
Oman,OMN,2011,0.000426144,0.652091352,0,0,0,0,0,0.290871497
Oman,OMN,2012,0.001292902,0.708735206,0,0,0,0,0,0.315557276
Oman,OMN,2013,0.001880798,0.780317713,0,0,0,0.0012,0,0.363808766
Oman,OMN,2014,0.001496612,0.765280039,0,0,0,0.0012,0,0.374131417
Oman,OMN,2015,0.002059885,0.826943581,0,0,0,0.0037,0,0.376276895
Oman,OMN,2016,0.002306088,0.822258622,0,0,0,0.003719,0,0.38524295
Oman,OMN,2017,0.003180581,0.840412823,0,0,0,0.003719,0,0.499239205
Oman,OMN,2018,0.00311893,0.89910267,0,0,0,0.003755234,0,0.584170884
Oman,OMN,2019,0.006882322,0.900342817,0,0,0,0.003755234,0,0.606716935
Other Asia & Pacific,,1965,0.453469511,0.008383028,0,10.046,0,0,0,0.123455091
Other Asia & Pacific,,1966,0.485888947,0.01074276,0,10.029,0,0,0,0.130426392
Other Asia & Pacific,,1967,0.532011973,0.016387324,0,10.241,0,0,0,0.139366242
Other Asia & Pacific,,1968,0.581748065,0.01930366,0,10.258,0,0,0,0.147549598
Other Asia & Pacific,,1969,0.625032803,0.020504552,0,10.346,0,0,0,0.154951846
Other Asia & Pacific,,1970,0.676168961,0.021431475,0,10.377,0,0,0,0.16236198
Other Asia & Pacific,,1971,0.760526318,0.022517865,0,10.651,0,0,0,0.166845563
Other Asia & Pacific,,1972,0.7779858,0.018626535,0,11.061,0,0,0,0.188541871
Other Asia & Pacific,,1973,0.795103916,0.040816688,0,11.236,0,0,0,0.186090651
Other Asia & Pacific,,1974,0.826050057,0.066080768,0,11.518,0,0,0,0.204907933
Other Asia & Pacific,,1975,0.865873548,0.0581859,0,11.871,0,0,0,0.201745579
Other Asia & Pacific,,1976,0.916828636,0.054657,0,12.33,0,0,0,0.213179402
Other Asia & Pacific,,1977,0.979597374,0.060606,0,12.502,0,0,0,0.220236032
Other Asia & Pacific,,1978,1.036725683,0.0431145,0,12.893,0,0,0,0.25374086
Other Asia & Pacific,,1979,1.102543334,0.0564219,0,13.788,0,0,0,0.279768993
Other Asia & Pacific,,1980,1.171546518,0.0654075,0,13.90441553,0,0,0,0.314836129
Other Asia & Pacific,,1981,1.206003437,0.0752292,0,14.09603954,0,0,0,0.324867812
Other Asia & Pacific,,1982,1.276953315,0.0783279,0,14.59253263,0,0,0,0.316244174
Other Asia & Pacific,,1983,1.329680601,0.0889317,0,14.80302197,0,0,0,0.322419997
Other Asia & Pacific,,1984,1.372662562,0.0923328,0.001052632,15.20716868,0,0,0,0.30580941
Other Asia & Pacific,,1985,1.438513071,0.1014975,0,16.72101219,0,0,0,0.344353371
Other Asia & Pacific,,1986,1.432581958,0.1067805,0,17.78236804,0,0,0,0.357718394
Other Asia & Pacific,,1987,1.374111844,0.1080036,0,18.79691138,0,0,0,0.345945733
Other Asia & Pacific,,1988,1.394443711,0.098187975,0,20.78164987,0,0,0,0.347067491
Other Asia & Pacific,,1989,1.377152327,0.08725653,0,21.30950008,0,0,0,0.344920396
Other Asia & Pacific,,1990,1.304782265,0.07956396,0.045,22.26113639,0,0,0,0.37115062
Other Asia & Pacific,,1991,1.275911234,0.0919323,0.045,21.54928524,0,0,0,0.342101671
Other Asia & Pacific,,1992,1.109119231,0.114383655,0.02,20.64514487,0,0,0,0.321191024
Other Asia & Pacific,,1993,1.017669796,0.12427578,0.02,20.2229167,0,0,0,0.335420159
Other Asia & Pacific,,1994,0.937966164,0.12939399,0.02,21.36288125,0,0,0,0.333407697
Other Asia & Pacific,,1995,0.865509998,0.1600218,0.02,21.8245139,0,0,0,0.354629139
Other Asia & Pacific,,1996,0.757494122,0.148235535,0.02,20.84053048,0,0,0.001640218,0.379000391
Other Asia & Pacific,,1997,0.743038813,0.16304796,0,18.53405831,0,0.000002,0.004917092,0.386570403
Other Asia & Pacific,,1998,0.680786449,0.143096236,0,18.51586125,0,0.000012,0.005854207,0.407819591
Other Asia & Pacific,,1999,0.762997956,0.145659814,0,19.7394497,0,0.000009,0.005816067,0.39071202
Other Asia & Pacific,,2000,0.824358951,0.133520795,0,21.54977239,0,0.002766,0.007372049,0.416279818
Other Asia & Pacific,,2001,0.848673777,0.132714213,0.020117021,22.63581057,0,0.005155,0.006910847,0.430499608
Other Asia & Pacific,,2002,0.809926325,0.135162862,0.025141427,23.0003369,0,0.006067,0.008239989,0.451100791
Other Asia & Pacific,,2003,0.829679817,0.164319438,0.033072426,24.23395931,0,0.007737,0.004802829,0.478856367
Other Asia & Pacific,,2004,0.833080197,0.172140636,0.039097227,25.36834928,0,0.009136,0.011548401,0.478130242
Other Asia & Pacific,,2005,0.885223131,0.200990605,0.044902674,27.1901124,0,0.011329,0.017633918,0.465687984
Other Asia & Pacific,,2006,0.908358306,0.205272692,0.046789474,29.22266711,0,0.014656,0.028420607,0.484718832
Other Asia & Pacific,,2007,0.778309118,0.230881453,0.038653,32.45847417,0,0.01706002,0.04085638,0.519753152
Other Asia & Pacific,,2008,0.856532543,0.228474976,0.035532,34.40416071,0,0.02588402,0.044700987,0.5093858
Other Asia & Pacific,,2009,0.686613379,0.197356157,0.045486,34.15875219,0,0.02920002,0.058080343,0.547849871
Other Asia & Pacific,,2010,0.674049411,0.244742931,0.05362,41.03303635,0,0.029941835,0.067700481,0.635934009
Other Asia & Pacific,,2011,0.562190441,0.270255627,0.069007,47.03081315,0,0.046033626,0.058779589,0.657030824
Other Asia & Pacific,,2012,0.582628401,0.307099525,0.075447,47.84369435,0,0.094742473,0.073443805,0.683754241
Other Asia & Pacific,,2013,0.453980151,0.310516023,0.083663772,53.52473993,0,0.109591281,0.120554739,0.73060429
Other Asia & Pacific,,2014,0.510263186,0.363877467,0.101097984,53.18473154,0,0.141866692,0.198100709,0.793796795
Other Asia & Pacific,,2015,0.486631624,0.432430837,0.128339453,49.93265275,0,0.221264287,0.235114965,0.871038613
Other Asia & Pacific,,2016,0.602406312,0.410305429,0.131509562,58.14220445,0,0.342193341,0.23860767,0.893009251
Other Asia & Pacific,,2017,0.614678628,0.410804811,0.174815,60.65353226,0,0.455560137,0.250311557,0.924748346
Other Asia & Pacific,,2018,1.231549258,0.406156705,0.16789,58.69843178,0,0.527867084,0.382624402,0.965794222
Other Asia & Pacific,,2019,1.24666808,0.369827859,0.16789,63.18515514,0,0.696738323,0.549047576,1.028945774
Other CIS,,1965,,,,,,,,0
Other CIS,,1966,,,,,,,,0
Other CIS,,1967,,,,,,,,0
Other CIS,,1968,,,,,,,,0
Other CIS,,1969,,,,,,,,0
Other CIS,,1970,,,,,,,,0
Other CIS,,1971,,,,,,,,0
Other CIS,,1972,,,,,,,,0
Other CIS,,1973,,,,,,,,0
Other CIS,,1974,,,,,,,,0
Other CIS,,1975,,,,,,,,0
Other CIS,,1976,,,,,,,,0
Other CIS,,1977,,,,,,,,0
Other CIS,,1978,,,,,,,,0
Other CIS,,1979,,,,,,,,0
Other CIS,,1980,,,,,,,,0
Other CIS,,1981,,,,,,,,0
Other CIS,,1982,,,,,,,,0
Other CIS,,1983,,,,,,,,0
Other CIS,,1984,,,,,,,,0
Other CIS,,1985,0.21507526,0.280914086,0,22.3886804,5.2679248,0,0,0.628855993
Other CIS,,1986,0.230231618,0.274635815,0,20.6430174,2.7532862,0,0,0.597451068
Other CIS,,1987,0.231347961,0.29920894,0,21.1203126,4.331012,0,0,0.590345738
Other CIS,,1988,0.196566107,0.393996805,0,29.1194266,4.8127266,0,0,0.590774606
Other CIS,,1989,0.186044679,0.436374256,0,25.9153616,1.2772066,0,0,0.561752247
Other CIS,,1990,0.1845881,0.403735121,0,28.698,0,0,0,0.591377368
Other CIS,,1991,0.164932956,0.334529068,0,28.353,0,0,0,0.439607792
Other CIS,,1992,0.095991608,0.302792104,0,28.491,0,0,0,0.350063527
Other CIS,,1993,0.080125817,0.218105367,0,30.853,0,0,0,0.215263817
Other CIS,,1994,0.077544686,0.186973322,0,32.216,0,0,0,0.100712013
Other CIS,,1995,0.038471397,0.183506473,0,27.961,0.304,0,0,0.096113637
Other CIS,,1996,0.042200936,0.20458907,0,29.093,2.324,0,0,0.08597222
Other CIS,,1997,0.033153448,0.214203198,0,26.406,1.607,0,0,0.084594375
Other CIS,,1998,0.031894309,0.219845021,0,25.957,1.589,0,0,0.081801883
Other CIS,,1999,0.031920833,0.172179977,0,29.318,2.078,0,0,0.065084467
Other CIS,,2000,0.025071492,0.162095262,0,29.38,2.005,0,0,0.061893122
Other CIS,,2001,0.01817738,0.17127609,0,27.975,1.987,0,0,0.06519414
Other CIS,,2002,0.027774963,0.158326218,0,28.022,2.282,0,0,0.06676591
Other CIS,,2003,0.032524728,0.142899949,0,31.763,1.998,0,0,0.073657116
Other CIS,,2004,0.030440567,0.173180907,0,32.7693,2.201,0,0,0.081102963
Other CIS,,2005,0.034927684,0.181559616,0,33.1304,2.716,0,0,0.087278656
Other CIS,,2006,0.03355446,0.187650787,0,32.5522,2.6403,0,0.0026,0.095767192
Other CIS,,2007,0.033135722,0.212123246,0,33.3336,2.5534,0,0.0029,0.114695997
Other CIS,,2008,0.042308184,0.213663078,0,28.767,2.4616,0,0.0019,0.123441705
Other CIS,,2009,0.040266526,0.191889952,0,28.4007,2.4937,0.000007375,0.0043,0.13029441
Other CIS,,2010,0.040676316,0.18540227,0,30.6456,2.49,0.000080625,0.0041,0.128251753
Other CIS,,2011,0.046402338,0.196988227,0,33.3671,2.548,0.000166,0.003,0.133124789
Other CIS,,2012,0.053401165,0.205266244,0,33.6939,2.311,0.001123821,0.0042,0.148526302
Other CIS,,2013,0.057172939,0.171356101,0.0035,32.6551,2.3597,0.00420775,0.0033,0.15408479
Other CIS,,2014,0.068803161,0.189435104,0.013,31.8782,2.4648,0.00812075,0.005,0.149407214
Other CIS,,2015,0.075723622,0.186571448,0.015,30.391,2.7877,0.01044875,0.0057,0.153923313
Other CIS,,2016,0.070893963,0.185071728,0.014,30.6715,2.3805,0.010767705,0.005,0.168364219
Other CIS,,2017,0.080395938,0.181884859,0.023,33.8908,2.6196,0.01014375,0.0091,0.160188619
Other CIS,,2018,0.087455187,0.211175315,0.0198,35.3074,2.0761,0.01284375,0.0248,0.177408978
Other CIS,,2019,0.116909723,0.198431965,0.0198,35.60478256,2.1978,0.02114375,0.0262,0.181171704
Other Caribbean,,1965,0.0020934,0.0001053,0,0.365,0,0,0,0.751947909
Other Caribbean,,1966,0.0020934,0.0001053,0,0.413,0.012,0,0,0.778942958
Other Caribbean,,1967,0.0020934,0.0001053,0,0.322,0.038,0,0,0.812285477
Other Caribbean,,1968,0.0020934,0.0001053,0,0.331,0.018,0,0,0.830181423
Other Caribbean,,1969,0.0020934,0.0001053,0,0.352,0,0,0,0.851534559
Other Caribbean,,1970,0.00167472,0.000157968,0,0.419,0,0,0,0.980169444
Other Caribbean,,1971,0.001381644,0.00031464,0.97,0.922,0,0,0,0.999974025
Other Caribbean,,1972,0.001381644,0.000337608,0.831,0.929,0,0,0,1.070973565
Other Caribbean,,1973,0.001172304,0.000649584,0.978,0.855,0,0,0,1.157899405
Other Caribbean,,1974,0.00125604,0.000779256,0.984,0.829,0,0,0,1.14980043
Other Caribbean,,1975,0.001558848,0.00070272,1.012,0.771,0,0,0,1.118879297
Other Caribbean,,1976,0.00125604,0.000942192,1.103,1.166,0,0,0,1.135183273
Other Caribbean,,1977,0.002344608,0.00079362,1.193,0.815,0,0,0,1.191796529
Other Caribbean,,1978,0.002344608,0.000713412,1.339,1.143,0,0,0,1.221614936
Other Caribbean,,1979,0.001967796,0.001080288,1.289,1.381,0,0,0,1.258748144
Other Caribbean,,1980,0.00230274,0.00109422,1.292,1.054,0,0,0,1.422117296
Other Caribbean,,1981,0.002260872,0.000785016,1.308,1.839,0,0,0,1.436414931
Other Caribbean,,1982,0.004103064,0.000683712,1.406,1.217,0,0,0,1.246238415
Other Caribbean,,1983,0.008566908,0.000678276,1.515,1.376,0,0,0,1.187152015
Other Caribbean,,1984,0.006930614,0.000809604,1.289,1.634,0,0,0,1.262850543
Other Caribbean,,1985,0.01351553,0.001144908,1.209,1.622,0,0,0,1.173855763
Other Caribbean,,1986,0.010801081,0.00113454,1.266,2.055,0,0,0,1.151572256
Other Caribbean,,1987,0.01688372,0.00161586,1.304,2.233,0,0,0,1.192278822
Other Caribbean,,1988,0.01596611,0.001676124,1.422,2.465,0,0,0,1.201706356
Other Caribbean,,1989,0.014622092,0.002165904,1.389,1.305,0,0,0,1.265758266
Other Caribbean,,1990,0.013790361,0.002191104,1.603842105,1.256,0,0,0,1.243999611
Other Caribbean,,1991,0.014390235,0.001796832,1.367842105,1.292,0,0,0,1.214431243
Other Caribbean,,1992,0.013197915,0.001475856,1.47,1.315,0,0,0,1.158830705
Other Caribbean,,1993,0.014656534,0.001715292,1.064,1.705,0,0,0.001717172,1.168630664
Other Caribbean,,1994,0.011317183,0.001528524,1.131,0.937,0,0,0.007777778,1.236989347
Other Caribbean,,1995,0.011722527,0.001590588,0.951,1.105200001,0,0,0.007777778,1.236113029
Other Caribbean,,1996,0.009613279,0.001734156,1.222171095,1.468450842,0,0,0.007365622,1.281675837
Other Caribbean,,1997,0.010057201,0.002202444,1.179,1.190061593,0,0,0.008021528,1.361006563
Other Caribbean,,1998,0.012210592,0.005988816,1.040475684,1.771973217,0,0,0.009122949,1.404449867
Other Caribbean,,1999,0.014673695,0.018980352,1.217120065,2.439964621,0,0.00010101,0.011434835,1.342359319
Other Caribbean,,2000,0.015986957,0.035350548,1.335506422,1.550694504,0,0.000124,0.039549714,1.526822708
Other Caribbean,,2001,0.018001451,0.047269836,1.268928861,1.373568079,0,0.000324,0.048077823,1.549624792
Other Caribbean,,2002,0.036874153,0.046786824,1.183012225,1.727742087,0,0.00034,0.060919371,1.556721342
Other Caribbean,,2003,0.067055735,0.061162356,0.96512454,2.198370145,0,0.00034,0.06469161,1.542930384
Other Caribbean,,2004,0.077874513,0.056429182,1.052867153,2.290195155,0,0.000455,0.095316464,1.551952202
Other Caribbean,,2005,0.067905453,0.059572507,0.758547457,2.603758129,0,0.005058138,0.106660361,1.564293116
Other Caribbean,,2006,0.087285344,0.078392081,0.756636889,2.516979458,0,0.004414269,0.122777256,1.581623857
Other Caribbean,,2007,0.089620313,0.088952399,0.870527813,2.347079651,0,0.006245111,0.128433333,1.523393265
Other Caribbean,,2008,0.084151886,0.090313908,0.946907296,2.08482391,0,0.009853889,0.138945505,1.469500563
Other Caribbean,,2009,0.075933569,0.087682554,0.956838755,2.199663491,0,0.01964899,0.193240071,1.367426301
Other Caribbean,,2010,0.078987434,0.088677679,0.823836086,2.067394087,0,0.045815939,0.281628609,1.346392171
Other Caribbean,,2011,0.087969219,0.098853235,0.87651982,2.144136187,0,0.086085984,0.350376079,1.342921767
Other Caribbean,,2012,0.079352606,0.116076093,1.02599263,2.380956409,0,0.204296164,0.66921737,1.32046901
Other Caribbean,,2013,0.087015227,0.129327209,1.11800111,2.452678832,0,0.252203199,1.007686567,1.264062737
Other Caribbean,,2014,0.098949094,0.13243919,1.05469983,1.774895643,0,0.335156809,1.060656703,1.236447029
Other Caribbean,,2015,0.093080448,0.132329893,1.158018476,1.362697485,0,0.437543562,1.146479137,1.281320902
Other Caribbean,,2016,0.093578927,0.137770075,1.192786301,1.915135431,0,0.554476503,1.160241175,1.319234134
Other Caribbean,,2017,0.08410924,0.129926045,1.302580414,2.699130986,0,0.695645204,1.319636475,1.291810948
Other Caribbean,,2018,0.090498824,0.147876238,1.241802812,2.353638193,0,0.81180835,1.402193311,1.330218934
Other Caribbean,,2019,0.140308363,0.180206639,1.280340664,1.529603182,0,1.277795411,1.806608016,1.295401293
Other Middle East,,1965,0.000272803,0.0017559,0,0.556,0,0,0,0.244485178
Other Middle East,,1966,0.000261529,0.002106,0,0.606,0,0,0,0.254265624
Other Middle East,,1967,0.000272753,0.002106,0,0.734,0,0,0,0.26438046
Other Middle East,,1968,0.000278659,0.0094797,0,0.814,0,0,0,0.275065927
Other Middle East,,1969,0.000306887,0.0108855,0,0.952,0,0,0,0.286080144
Other Middle East,,1970,0.000299984,0.023404212,0,0.928,0,0,0,0.277752768
Other Middle East,,1971,0.000317276,0.03412242,0,0.89,0,0,0,0.289528308
Other Middle East,,1972,0.000263852,0.042579756,0,0.869,0,0,0,0.28252303
Other Middle East,,1973,0.000571456,0.060373656,0,0.495,0,0,0,0.304020625
Other Middle East,,1974,0.000389456,0.074441304,0,1.15,0,0,0,0.325890277
Other Middle East,,1975,0.000417633,0.078335028,0,1.55,0,0,0,0.359234547
Other Middle East,,1976,0.00027838,0.083233548,0,2.03,0,0,0,0.404375095
